13958,0,0,0
2001604763,1125000000,46875000,1171875000
4001700006,1125000000,46875000,1171875000
6002572793,1125000000,46875000,1171875000
8002559656,1125000000,46875000,1171875000
10003542466,1125000000,46875000,1171875000
12004384874,1125000000,46875000,1171875000
14004596297,1125000000,46875000,1171875000
16005276135,1125000000,46875000,1171875000
18005622212,1125000000,46875000,1171875000
20006043006,1125000000,46875000,1171875000
22006698623,1125000000,46875000,1171875000
1891313,0,0,0
2006564790,1140625000,78125000,1218750000
4007431419,1140625000,78125000,1218750000
6008149026,1140625000,78125000,1218750000
8009124446,1140625000,78125000,1218750000
10009958233,1140625000,78125000,1218750000
12010863042,1140625000,78125000,1218750000
14011313393,1140625000,78125000,1218750000
16011650849,1140625000,78125000,1218750000
18012381593,1140625000,78125000,1218750000
20012935399,1140625000,78125000,1218750000
15600,15625000,0,15625000
2000924924,1109375000,62500000,1171875000
4001509930,1109375000,62500000,1171875000
6001910608,1109375000,62500000,1171875000
8002887670,1109375000,62500000,1171875000
10003696825,1109375000,62500000,1171875000
12004200956,1109375000,62500000,1171875000
14004414842,1109375000,62500000,1171875000
16004644329,1109375000,62500000,1171875000
18005138607,1109375000,62500000,1171875000
20006141943,1109375000,62500000,1171875000
22006291376,1109375000,62500000,1171875000
3611845,15625000,0,15625000
2004209988,1062500000,31250000,1093750000
4004760509,1062500000,31250000,1093750000
6005277777,1062500000,31250000,1093750000
8005425157,1062500000,31250000,1093750000
10005600454,1062500000,31250000,1093750000
12005684202,1062500000,31250000,1093750000
14006169449,1062500000,31250000,1093750000
16006633348,1062500000,31250000,1093750000
18006720791,1062500000,31250000,1093750000
20007249964,1062500000,31250000,1093750000
