396572,21848512,12804448,34652960
2001399087,36984576,17727624,54712200
4001413455,37686368,17727624,55413992
6001803459,3730568,17727624,21458192
8001870375,4385032,17727624,22112656
10002795711,4385032,17727624,22112656
12003577360,4898272,17727624,22625896
14003854058,4898272,17727624,22625896
16004524043,4898272,17727624,22625896
18004889415,4898272,17750464,22648736
20005241239,4898272,17750464,22648736
22005965415,4898272,17751488,22649760
24006834097,4898272,17763248,22661520
371530,22519008,12945208,35464216
2004018681,4098920,17919512,22018432
4004867658,4652672,17919512,22572184
6005581159,5165928,17919512,23085440
8006607485,5165928,17919512,23085440
10007412535,5165928,17919512,23085440
12008343617,5165928,17919512,23085440
14008675326,5165928,17919512,23085440
16009129372,5165928,17919512,23085440
18009830558,5165928,17942352,23108280
20010403248,5165928,17943408,23109336
22010455795,5165928,17956064,23121992
376046,21848064,12821960,34670024
2000790682,36675536,17886016,54561552
4001131422,37011128,17886016,54897144
6001508288,37524384,17886016,55410400
8001778828,37524384,17886016,55410400
10002275570,37524384,17886016,55410400
12002810490,37524384,17886016,55410400
14003111409,37524384,17886016,55410400
16003343769,37524384,17886016,55410400
18003878690,37524384,17908856,55433240
20004706319,37524384,17908856,55433240
22004775699,37524384,17909944,55434328
24005230977,37524384,17921096,55445480
391646,21856200,12861416,34717616
2000475804,37141992,17739360,54881352
4001051778,37477584,17739360,55216944
6001594910,37694560,17739360,55433920
8001697132,37694560,17739360,55433920
10002080567,37694560,17739360,55433920
12002982502,37694560,17739360,55433920
14003468160,37694560,17739360,55433920
16003915227,37694560,17739360,55433920
18004026481,37694560,17762200,55456760
20004532665,37694560,17762200,55456760
22005034743,37694560,17775112,55469672
